RecoleccionID,Fecha,Distrito,Residuo,Toneladas,TiempoRuta,Saturacion,Quejas,DistanciaKm,EstadoCamion
2593,2024-08-05,Los Olivos,Plástico,15.68,68,55,3,11.91,Operativo
2594,2026-04-04,San Martín de Porres,Vidrio,6.08,70,52,4,21.66,Operativo
2595,2024-08-22,Comas,Metal,3.43,28,51,0,19.6,Mantenimiento
2596,2024-11-03,Santa Rosa,Vidrio,14.71,31,88,0,34.74,Operativo
2597,2024-08-13,Los Olivos,Metal,4.41,60,63,4,13.28,Mantenimiento
2598,2026-02-27,Ancón,Plástico,8.53,22,75,2,2.53,Operativo
2599,2026-02-18,Los Olivos,Peligroso,13.74,59,65,1,14.73,Operativo
2600,2025-01-13,San Martín de Porres,Peligroso,13.37,53,69,3,15.59,Operativo
2601,2025-05-21,Comas,Vidrio,8.27,79,36,2,12.28,Operativo
2602,2024-09-26,Los Olivos,Plástico,17.95,72,45,4,34.02,Operativo
2603,2026-02-27,Ancón,Plástico,13.18,32,71,1,8.13,Operativo
2604,2025-09-19,Los Olivos,Plástico,18.07,32,46,0,18.17,Mantenimiento
2605,2024-10-29,Ancón,Vidrio,5.8,37,77,1,7.64,Operativo
2606,2026-01-10,Ancón,Orgánico,14.94,33,95,5,14.51,Operativo
2607,2024-08-22,Comas,Vidrio,3.84,53,93,2,12.44,Operativo
2608,2025-11-18,Los Olivos,Metal,8.98,74,58,0,13.37,Operativo
2609,2026-02-25,Santa Rosa,Peligroso,14.91,52,81,4,6.31,Operativo
2610,2025-10-11,Carabayllo,Metal,10.26,79,58,0,21.56,Operativo
2611,2025-08-26,Los Olivos,Metal,16.73,62,73,1,24.98,Operativo
2612,2025-10-31,San Martín de Porres,Orgánico,9.12,75,62,3,7.09,Mantenimiento
2613,2025-07-02,Comas,Peligroso,10.42,70,26,2,30.06,Operativo
2614,2026-05-14,Los Olivos,Metal,12.95,53,81,1,4.34,Operativo
2615,2024-12-07,Los Olivos,Plástico,8.27,24,48,0,18.7,Operativo
2616,2026-05-02,Independencia,Papel y Cartón,7.71,57,67,3,17.78,Operativo
2617,2026-05-21,Los Olivos,Orgánico,8.86,78,86,5,12.6,Operativo
2618,2024-12-20,Ancón,Orgánico,18.45,79,31,0,26.78,Operativo
2619,2025-01-28,Independencia,Vidrio,18.84,60,80,3,3.34,Operativo
2620,2024-09-28,Los Olivos,Plástico,13.64,25,76,1,12.87,Operativo
2621,2024-08-24,Carabayllo,Vidrio,3.51,47,69,1,30.74,Operativo
2622,2025-11-06,Los Olivos,Papel y Cartón,18.16,26,73,4,3.8,Operativo
2623,2026-05-19,Comas,Vidrio,16.19,32,93,4,27.54,Mantenimiento
2624,2025-05-26,Ancón,Orgánico,4.44,50,76,2,18.15,Operativo
2625,2026-05-13,Independencia,Vidrio,5.46,72,76,3,21.54,Operativo
2626,2026-06-14,Independencia,Plástico,18.27,79,47,4,10.61,Operativo
2627,2026-06-30,Carabayllo,Plástico,11.06,46,40,5,10.82,Operativo
2628,2026-02-18,Santa Rosa,Peligroso,8.3,57,78,1,16.51,Operativo
2629,2024-11-18,Carabayllo,Vidrio,9.48,62,57,4,23.43,Operativo
2630,2024-08-27,Santa Rosa,Peligroso,9.62,40,64,0,32.54,Mantenimiento
2631,2025-10-07,San Martín de Porres,Papel y Cartón,12.38,48,50,2,34.42,Mantenimiento
2632,2025-06-11,Carabayllo,Metal,16.65,60,83,1,33.5,Operativo
2633,2025-08-27,Independencia,Plástico,4.75,63,51,3,3.29,Operativo
2634,2025-12-03,Independencia,Orgánico,16.82,65,48,1,17.58,Operativo
2635,2024-07-17,Comas,Metal,5.85,35,60,5,8.33,Operativo
2636,2025-02-17,Independencia,Plástico,5.58,52,92,0,2.48,Operativo
2637,2026-01-17,Carabayllo,Plástico,16.44,39,46,3,13.86,Operativo
2638,2025-08-08,Carabayllo,Peligroso,9.78,47,38,5,29.46,Operativo
2639,2025-08-23,Ancón,Peligroso,4.77,56,60,5,30.43,Operativo
2640,2024-09-11,Santa Rosa,Papel y Cartón,8.55,75,73,3,24.38,Operativo
2641,2025-06-26,San Martín de Porres,Metal,15.31,62,81,0,4.29,Operativo
2642,2026-02-18,Santa Rosa,Vidrio,10.94,21,83,4,7.49,Operativo
2643,2025-03-02,Los Olivos,Papel y Cartón,7.11,54,63,4,32.72,Operativo
2644,2024-08-31,Ancón,Orgánico,14.44,52,20,2,28.55,Operativo
2645,2026-04-21,Santa Rosa,Metal,4.96,36,46,4,19.86,Operativo
2646,2026-06-28,San Martín de Porres,Plástico,9.36,25,43,0,34.81,Operativo
2647,2026-04-12,Ancón,Metal,5.58,27,97,5,6.39,Operativo
2648,2025-01-20,Puente Piedra,Vidrio,13.39,53,93,2,19.26,Operativo
2649,2025-06-29,San Martín de Porres,Orgánico,6.53,41,76,0,16.72,Operativo
2650,2025-04-13,Puente Piedra,Peligroso,6.94,59,64,4,19.39,Operativo
2651,2025-03-27,Independencia,Plástico,3.33,67,86,3,29.23,Operativo
2652,2025-05-03,Santa Rosa,Peligroso,4.2,27,61,5,32.08,Operativo
2653,2024-08-31,Puente Piedra,Peligroso,5.7,52,29,2,2.12,Operativo
2654,2024-08-08,Puente Piedra,Peligroso,18.99,60,23,2,24.59,Operativo
2655,2025-07-26,Los Olivos,Plástico,11.1,27,89,4,20.86,Operativo
2656,2025-02-06,Los Olivos,Papel y Cartón,7.19,28,91,0,34.35,Operativo
2657,2024-11-14,Puente Piedra,Orgánico,15.49,53,44,2,16.71,Operativo
2658,2026-05-27,Los Olivos,Vidrio,15.71,31,83,1,18.68,Operativo
2659,2025-12-21,Puente Piedra,Orgánico,11.57,49,88,4,16.22,Operativo
2660,2025-02-06,Santa Rosa,Peligroso,13.53,49,41,5,13.74,Operativo
2661,2026-06-26,Ancón,Papel y Cartón,15.11,33,30,1,20.34,Operativo
2662,2024-10-26,Puente Piedra,Plástico,4.11,39,26,5,9.77,Operativo
2663,2025-04-12,Puente Piedra,Papel y Cartón,8.76,59,99,5,29.59,Operativo
2664,2024-08-03,Ancón,Papel y Cartón,10.23,60,28,4,12.45,Operativo
2665,2025-08-07,Independencia,Metal,6.97,42,88,1,9.22,Operativo
2666,2025-03-24,Los Olivos,Orgánico,18.07,79,90,2,34.56,Operativo
2667,2026-03-24,Ancón,Orgánico,9.96,26,78,3,31.37,Operativo
2668,2024-11-25,Ancón,Papel y Cartón,19.45,46,84,3,34.75,Operativo
2669,2025-03-19,Comas,Plástico,17.62,49,58,5,30.49,Operativo
2670,2025-03-04,Los Olivos,Vidrio,17.32,54,46,1,7.13,Operativo
2671,2025-06-03,Los Olivos,Vidrio,13.24,41,41,4,18.64,Mantenimiento
2672,2025-10-18,San Martín de Porres,Metal,17.05,60,71,5,34.33,Operativo
2673,2025-09-12,Comas,Plástico,11.13,20,69,0,17.22,Operativo
2674,2025-07-30,Puente Piedra,Papel y Cartón,2.99,39,74,3,18.66,Operativo
2675,2024-12-30,Comas,Orgánico,10.59,66,94,5,7.02,Operativo
2676,2025-11-03,Puente Piedra,Metal,4.3,44,33,4,18.58,Operativo
2677,2025-06-16,Los Olivos,Peligroso,14.37,78,50,1,13.11,Mantenimiento
2678,2026-06-11,Comas,Orgánico,17.15,60,72,5,6.28,Operativo
2679,2025-12-09,Ancón,Vidrio,2.02,39,27,0,10.86,Operativo
2680,2025-01-16,Independencia,Orgánico,3.64,28,81,1,23.14,Operativo
2681,2026-06-07,Ancón,Peligroso,17.93,78,38,5,9.9,Operativo
2682,2024-09-08,Los Olivos,Metal,16.63,52,75,4,8.89,Operativo
2683,2026-02-20,Los Olivos,Plástico,9.14,68,53,1,3.48,Operativo
2684,2025-05-29,Los Olivos,Vidrio,3.59,48,33,1,20.1,Mantenimiento
2685,2026-01-31,San Martín de Porres,Plástico,14.54,63,95,5,30.23,Operativo
2686,2026-04-06,San Martín de Porres,Peligroso,2.83,45,36,3,29.16,Operativo
2687,2026-06-08,Puente Piedra,Orgánico,7.74,51,95,0,5.43,Operativo
2688,2026-05-29,Independencia,Orgánico,10.16,40,20,4,19.67,Mantenimiento
2689,2026-05-16,Los Olivos,Metal,4.17,37,81,0,13.78,Operativo
2690,2026-04-13,Independencia,Vidrio,11.94,40,89,4,32.84,Operativo
2691,2024-10-19,Comas,Metal,6.81,50,44,4,22.56,Operativo
2692,2024-10-08,San Martín de Porres,Metal,16.06,70,91,5,33.47,Operativo
2693,2026-04-09,San Martín de Porres,Peligroso,9.59,42,22,5,6.22,Operativo
2694,2024-12-29,San Martín de Porres,Plástico,3.5,43,24,4,19.28,Operativo
2695,2026-07-12,Los Olivos,Vidrio,2.57,42,26,5,10.06,Operativo
2696,2025-08-02,San Martín de Porres,Peligroso,7.69,71,76,3,5.55,Mantenimiento
2697,2026-06-25,Los Olivos,Orgánico,13.4,22,49,2,19.74,Operativo
2698,2024-11-05,Independencia,Metal,7.09,53,74,5,2.58,Operativo
2699,2024-12-24,Carabayllo,Papel y Cartón,19.85,67,50,5,2.67,Operativo
2700,2026-04-29,Santa Rosa,Plástico,3.67,36,98,5,9.03,Operativo
2701,2026-03-12,San Martín de Porres,Plástico,13.83,44,45,0,3.6,Operativo
2702,2025-07-23,Los Olivos,Papel y Cartón,3.63,48,21,2,14.7,Operativo
2703,2025-01-12,Santa Rosa,Vidrio,12.21,44,25,4,31.27,Mantenimiento
2704,2025-05-23,Carabayllo,Vidrio,6.33,72,35,1,17.5,Operativo
2705,2026-06-10,Los Olivos,Vidrio,18.47,45,25,4,18.32,Operativo
2706,2024-11-25,Comas,Metal,18.26,29,47,4,11.0,Operativo
2707,2025-04-15,Carabayllo,Plástico,2.51,24,65,4,16.37,Operativo
2708,2026-04-16,Los Olivos,Orgánico,5.86,69,65,4,10.79,Operativo
2709,2026-06-17,Ancón,Orgánico,7.85,49,49,0,10.82,Operativo
2710,2025-04-19,Ancón,Vidrio,16.23,70,73,0,18.25,Mantenimiento
2711,2025-10-27,Puente Piedra,Peligroso,19.05,74,34,1,26.99,Operativo
2712,2026-04-28,Comas,Vidrio,5.09,38,56,4,3.56,Operativo
2713,2025-10-07,Comas,Peligroso,14.19,68,62,1,28.89,Operativo
2714,2024-08-25,Carabayllo,Plástico,6.26,37,79,1,28.28,Mantenimiento
2715,2025-03-04,Independencia,Metal,6.38,26,80,4,33.02,Operativo
2716,2025-04-11,San Martín de Porres,Peligroso,13.5,27,20,2,8.9,Mantenimiento
2717,2025-11-12,Puente Piedra,Plástico,15.5,59,51,5,13.86,Operativo
2718,2025-09-18,San Martín de Porres,Papel y Cartón,6.59,37,58,5,13.15,Operativo
2719,2025-01-12,San Martín de Porres,Orgánico,17.96,47,88,4,3.22,Operativo
2720,2024-11-20,Los Olivos,Peligroso,9.07,43,68,2,20.55,Operativo
2721,2026-02-05,Ancón,Plástico,14.11,39,20,0,25.29,Operativo
2722,2024-10-28,Puente Piedra,Metal,7.37,50,67,5,29.02,Operativo
2723,2026-03-20,Carabayllo,Orgánico,6.37,45,49,0,10.16,Operativo
2724,2026-02-07,Comas,Metal,7.28,44,69,4,30.79,Operativo
2725,2026-04-20,Puente Piedra,Metal,10.67,38,35,5,6.91,Operativo
2726,2025-04-19,Carabayllo,Papel y Cartón,14.65,55,72,1,2.62,Operativo
2727,2025-04-17,Independencia,Vidrio,4.83,38,75,0,8.37,Operativo
2728,2025-04-01,Comas,Plástico,12.8,26,46,2,7.68,Operativo
2729,2026-03-19,Puente Piedra,Orgánico,17.25,50,71,2,22.76,Mantenimiento
2730,2024-08-26,Comas,Vidrio,10.88,35,36,0,27.27,Operativo
2731,2025-12-18,Comas,Metal,13.2,44,72,0,16.89,Operativo
2732,2026-01-05,Puente Piedra,Vidrio,4.48,20,93,2,10.53,Mantenimiento
2733,2025-06-18,Santa Rosa,Peligroso,18.34,40,77,0,17.52,Operativo
2734,2026-01-22,Santa Rosa,Orgánico,3.64,68,52,5,33.4,Operativo
2735,2025-12-23,Santa Rosa,Metal,19.18,21,58,1,18.54,Operativo
2736,2025-04-13,Los Olivos,Papel y Cartón,11.85,58,59,4,24.17,Operativo
2737,2024-11-22,Ancón,Metal,12.96,62,90,5,33.77,Operativo
2738,2025-06-01,Puente Piedra,Papel y Cartón,6.05,34,83,4,29.35,Operativo
2739,2024-12-31,Puente Piedra,Plástico,4.5,47,25,0,9.46,Operativo
2740,2025-07-08,Santa Rosa,Orgánico,5.48,24,30,5,19.88,Operativo
2741,2025-05-13,Puente Piedra,Peligroso,12.04,57,23,0,20.7,Operativo
2742,2024-11-28,Los Olivos,Vidrio,10.12,30,24,2,11.39,Operativo
2743,2025-06-02,Carabayllo,Metal,12.66,41,61,2,15.95,Operativo
2744,2025-02-17,Carabayllo,Peligroso,6.58,50,20,5,30.98,Operativo
2745,2025-06-23,Ancón,Peligroso,9.9,65,32,0,33.31,Operativo
2746,2024-10-18,Carabayllo,Plástico,10.3,31,22,2,13.09,Operativo
2747,2025-02-18,Los Olivos,Vidrio,11.79,54,99,5,23.31,Operativo
2748,2025-02-03,Ancón,Plástico,15.31,64,29,1,8.19,Mantenimiento
2749,2024-08-27,Santa Rosa,Metal,15.32,51,64,3,2.6,Operativo
2750,2024-12-12,Carabayllo,Peligroso,5.78,67,50,2,34.87,Mantenimiento
2751,2025-11-19,Los Olivos,Orgánico,7.99,64,22,2,14.3,Mantenimiento
2752,2025-08-31,Puente Piedra,Vidrio,4.1,48,29,2,25.0,Operativo
2753,2025-10-30,Carabayllo,Metal,5.4,36,68,0,3.0,Operativo
2754,2025-07-03,Independencia,Orgánico,6.76,70,26,3,8.57,Operativo
2755,2025-08-04,Santa Rosa,Peligroso,12.39,54,83,2,30.69,Mantenimiento
2756,2024-08-10,Comas,Plástico,17.46,78,85,4,3.8,Operativo
2757,2025-01-09,Carabayllo,Papel y Cartón,16.92,46,32,5,12.86,Operativo
2758,2025-10-24,Los Olivos,Vidrio,9.33,55,53,4,27.8,Operativo
2759,2025-03-21,Ancón,Vidrio,7.55,64,84,2,31.78,Operativo
2760,2025-01-25,Independencia,Orgánico,17.32,50,29,1,6.64,Operativo
2761,2026-04-20,Independencia,Metal,19.71,57,75,3,17.38,Operativo
2762,2025-03-28,Comas,Vidrio,8.49,29,48,1,2.51,Mantenimiento
2763,2025-01-01,Independencia,Metal,16.99,69,80,2,5.44,Operativo
2764,2025-01-04,San Martín de Porres,Orgánico,4.12,67,57,3,32.81,Operativo
2765,2026-03-29,Puente Piedra,Orgánico,18.1,21,44,5,20.9,Operativo
2766,2025-06-24,Independencia,Orgánico,15.29,76,20,4,20.88,Operativo
2767,2026-01-19,Los Olivos,Vidrio,17.94,63,49,3,3.81,Operativo
2768,2025-11-04,Independencia,Plástico,10.33,68,72,3,9.68,Operativo
2769,2024-11-12,San Martín de Porres,Orgánico,3.75,32,70,3,22.3,Operativo
2770,2024-10-11,Comas,Plástico,3.92,36,93,0,26.3,Operativo
2771,2025-09-29,Independencia,Papel y Cartón,19.07,66,89,2,18.07,Operativo
2772,2024-07-12,Ancón,Plástico,6.47,58,43,4,28.7,Operativo
2773,2024-09-29,Carabayllo,Papel y Cartón,19.31,42,64,0,32.72,Operativo
2774,2025-06-19,Puente Piedra,Peligroso,14.9,46,59,5,25.03,Operativo
2775,2025-06-19,Carabayllo,Plástico,9.49,50,69,2,30.56,Operativo
2776,2024-11-26,Ancón,Peligroso,2.51,33,32,5,13.88,Operativo
2777,2025-04-29,Los Olivos,Papel y Cartón,14.59,61,55,3,22.73,Mantenimiento
2778,2025-03-08,Puente Piedra,Peligroso,11.5,44,73,5,17.18,Operativo
2779,2025-04-02,Comas,Plástico,6.26,42,23,3,5.35,Operativo
2780,2025-09-16,San Martín de Porres,Metal,5.16,53,71,1,5.97,Operativo
2781,2025-10-24,Santa Rosa,Peligroso,6.23,34,64,3,24.66,Operativo
2782,2025-12-03,San Martín de Porres,Peligroso,13.09,46,94,5,18.12,Operativo
2783,2025-11-13,Ancón,Plástico,13.78,39,34,1,22.32,Operativo
2784,2025-03-16,Los Olivos,Orgánico,13.75,73,52,5,22.01,Mantenimiento
2785,2024-08-30,San Martín de Porres,Plástico,2.88,33,63,1,34.06,Mantenimiento
2786,2025-11-27,Los Olivos,Plástico,4.53,20,71,5,16.78,Operativo
2787,2025-10-13,Puente Piedra,Peligroso,19.19,29,74,1,21.75,Operativo
2788,2026-03-03,Independencia,Orgánico,17.16,21,83,4,14.58,Operativo
2789,2025-07-16,Los Olivos,Vidrio,13.14,28,44,0,15.72,Operativo
2790,2025-12-25,Comas,Peligroso,15.47,46,30,1,3.05,Operativo
2791,2024-10-06,Puente Piedra,Orgánico,5.64,52,76,2,13.36,Operativo
2792,2024-09-24,Carabayllo,Metal,8.5,20,26,1,13.86,Operativo
2793,2025-08-27,San Martín de Porres,Peligroso,2.61,28,76,2,9.8,Operativo
2794,2024-10-22,Independencia,Metal,11.66,48,65,2,5.29,Operativo
2795,2025-06-03,Comas,Vidrio,6.34,73,51,0,17.22,Operativo
2796,2025-08-24,Santa Rosa,Metal,8.5,28,86,4,14.99,Operativo
2797,2026-01-28,Carabayllo,Plástico,18.89,29,99,0,12.98,Mantenimiento
2798,2024-11-02,Independencia,Metal,12.01,76,43,2,33.0,Operativo
2799,2025-01-06,Comas,Vidrio,16.77,39,55,3,31.2,Operativo
2800,2025-01-11,Carabayllo,Metal,9.48,29,48,3,21.92,Operativo
2801,2025-06-24,Carabayllo,Vidrio,15.8,65,64,4,28.21,Operativo
2802,2026-04-29,Ancón,Orgánico,8.28,47,46,5,14.3,Operativo
2803,2025-05-18,Comas,Peligroso,16.39,67,55,2,9.16,Operativo
2804,2025-08-01,Carabayllo,Peligroso,3.28,54,65,2,17.84,Operativo
2805,2024-09-23,Independencia,Papel y Cartón,2.16,30,98,2,34.17,Operativo
2806,2024-07-12,Carabayllo,Peligroso,4.54,20,56,0,30.26,Operativo
2807,2026-02-13,Santa Rosa,Orgánico,19.94,70,46,0,2.02,Mantenimiento
2808,2024-11-05,San Martín de Porres,Orgánico,6.48,64,89,0,5.98,Operativo
2809,2026-07-11,Los Olivos,Orgánico,18.8,73,63,5,25.33,Mantenimiento
2810,2025-03-19,Independencia,Papel y Cartón,8.16,22,33,4,31.26,Operativo
2811,2026-01-09,San Martín de Porres,Papel y Cartón,18.37,54,65,1,24.04,Operativo
2812,2026-03-30,Puente Piedra,Orgánico,12.89,70,74,0,31.55,Operativo
2813,2025-10-11,Los Olivos,Orgánico,12.33,51,76,2,22.71,Operativo
2814,2024-10-28,Carabayllo,Vidrio,2.32,45,39,4,19.48,Operativo
2815,2024-08-12,Carabayllo,Papel y Cartón,17.24,24,50,4,5.8,Operativo
2816,2026-01-23,Los Olivos,Papel y Cartón,8.63,28,45,2,34.57,Operativo
2817,2026-01-16,Carabayllo,Orgánico,13.68,49,91,1,12.07,Operativo
2818,2025-11-08,Carabayllo,Metal,6.87,33,82,2,8.38,Operativo
2819,2026-03-04,Santa Rosa,Metal,13.83,49,43,2,21.79,Operativo
2820,2024-08-22,Carabayllo,Metal,6.09,24,54,3,5.81,Operativo
2821,2025-07-31,Comas,Papel y Cartón,16.51,52,71,2,14.32,Operativo
2822,2025-05-04,Puente Piedra,Papel y Cartón,3.01,71,59,2,33.57,Operativo
2823,2024-11-10,Comas,Metal,13.07,35,75,5,12.34,Operativo
2824,2025-10-03,Independencia,Papel y Cartón,11.84,66,88,0,2.23,Operativo
2825,2026-06-10,Ancón,Peligroso,17.98,33,55,1,27.99,Operativo
2826,2025-02-08,Independencia,Papel y Cartón,11.17,75,68,1,5.78,Operativo
2827,2025-06-12,San Martín de Porres,Peligroso,17.92,79,74,4,30.39,Operativo
2828,2025-01-19,Comas,Plástico,2.83,38,26,4,28.76,Operativo
2829,2024-12-11,Ancón,Papel y Cartón,10.24,24,90,3,10.84,Operativo
2830,2025-08-21,San Martín de Porres,Plástico,9.14,61,34,0,9.84,Operativo
2831,2024-09-03,Santa Rosa,Papel y Cartón,2.47,70,65,2,7.99,Operativo
2832,2025-12-16,Santa Rosa,Vidrio,5.34,44,90,1,9.71,Operativo
2833,2026-05-05,Puente Piedra,Vidrio,10.87,64,45,5,20.62,Operativo
2834,2024-09-29,Comas,Plástico,11.29,77,53,5,17.08,Operativo
2835,2025-10-30,Independencia,Peligroso,17.64,20,92,4,16.99,Operativo
2836,2024-12-29,Los Olivos,Peligroso,11.65,63,33,0,3.13,Operativo
2837,2025-03-03,San Martín de Porres,Peligroso,11.49,44,98,3,34.37,Operativo
2838,2024-09-19,Independencia,Peligroso,7.4,70,85,5,14.03,Operativo
2839,2026-01-15,Comas,Vidrio,16.45,32,66,3,7.16,Operativo
2840,2025-10-20,Independencia,Orgánico,2.25,77,57,0,33.05,Operativo
2841,2024-10-18,Independencia,Peligroso,4.4,34,52,0,26.48,Mantenimiento
2842,2025-01-24,San Martín de Porres,Plástico,4.56,53,23,4,5.0,Operativo
2843,2026-01-29,Puente Piedra,Peligroso,4.93,52,63,4,32.7,Operativo
2844,2026-06-13,Carabayllo,Peligroso,15.37,68,64,0,17.96,Operativo
2845,2024-12-08,Carabayllo,Plástico,2.77,33,69,1,17.41,Operativo
2846,2025-03-18,Ancón,Papel y Cartón,17.78,55,31,1,15.03,Operativo
2847,2026-05-29,San Martín de Porres,Peligroso,7.09,75,37,2,15.78,Operativo
2848,2024-09-14,San Martín de Porres,Peligroso,19.11,25,21,3,26.01,Operativo
2849,2025-08-26,San Martín de Porres,Orgánico,7.22,59,74,4,31.65,Operativo
2850,2025-03-10,Comas,Orgánico,5.59,33,80,5,32.05,Operativo
2851,2025-04-12,San Martín de Porres,Plástico,7.03,48,74,1,5.45,Mantenimiento
2852,2026-07-02,San Martín de Porres,Papel y Cartón,12.98,56,88,5,29.34,Operativo
2853,2026-02-20,Santa Rosa,Plástico,8.64,22,92,3,18.57,Operativo
2854,2026-03-28,Los Olivos,Plástico,8.5,41,58,3,29.58,Operativo
2855,2025-09-17,San Martín de Porres,Metal,3.54,51,31,2,27.27,Operativo
2856,2024-11-29,Santa Rosa,Plástico,3.25,25,41,0,29.13,Operativo
2857,2024-10-06,Independencia,Peligroso,14.12,78,49,3,21.79,Mantenimiento
2858,2026-06-16,Carabayllo,Orgánico,7.92,29,72,0,25.45,Operativo
2859,2024-10-12,Santa Rosa,Orgánico,13.34,40,79,1,28.42,Operativo
2860,2025-06-20,Comas,Peligroso,10.14,21,69,4,2.4,Operativo
2861,2026-06-24,San Martín de Porres,Vidrio,4.32,55,37,5,33.99,Operativo
2862,2025-03-05,Independencia,Vidrio,16.93,74,23,2,17.89,Operativo
2863,2025-04-11,Santa Rosa,Vidrio,4.29,53,55,3,9.03,Operativo
2864,2025-04-19,Carabayllo,Vidrio,9.07,40,41,1,18.98,Operativo
2865,2026-04-07,San Martín de Porres,Orgánico,13.23,37,71,3,18.81,Operativo
2866,2026-04-25,Comas,Orgánico,9.42,74,38,2,29.81,Operativo
2867,2025-12-01,Los Olivos,Plástico,4.91,73,81,5,14.5,Operativo
2868,2025-11-27,Carabayllo,Orgánico,12.78,46,77,0,24.34,Operativo
2869,2024-10-27,Los Olivos,Peligroso,6.62,73,22,3,21.08,Mantenimiento
2870,2025-06-23,Santa Rosa,Orgánico,9.59,25,52,2,15.43,Operativo
2871,2025-02-23,Carabayllo,Peligroso,4.55,34,95,5,13.42,Mantenimiento
2872,2026-06-26,Los Olivos,Orgánico,2.31,58,46,4,11.36,Operativo
2873,2026-03-03,Independencia,Orgánico,6.02,37,98,5,13.65,Operativo
2874,2025-01-18,Puente Piedra,Metal,3.02,35,98,2,11.44,Mantenimiento
2875,2024-08-25,Puente Piedra,Papel y Cartón,3.94,74,35,2,6.21,Operativo
2876,2025-05-09,San Martín de Porres,Plástico,17.15,35,40,0,31.32,Operativo
2877,2025-08-05,Santa Rosa,Peligroso,19.26,75,49,0,13.97,Operativo
2878,2025-05-04,Puente Piedra,Plástico,8.97,21,45,1,14.08,Mantenimiento
2879,2026-04-19,Santa Rosa,Papel y Cartón,13.11,45,76,0,15.2,Mantenimiento
2880,2024-08-21,San Martín de Porres,Peligroso,8.02,22,60,2,32.65,Operativo
2881,2025-12-01,Ancón,Plástico,11.95,39,47,2,33.95,Mantenimiento
2882,2026-04-09,Independencia,Papel y Cartón,10.37,64,49,1,29.65,Operativo
2883,2026-01-14,Ancón,Plástico,10.66,42,24,2,16.76,Operativo
2884,2026-03-20,Comas,Metal,18.59,41,88,3,13.69,Operativo
2885,2024-10-22,Comas,Vidrio,19.31,43,42,4,16.97,Operativo
2886,2026-03-06,Los Olivos,Peligroso,16.18,59,99,3,26.62,Operativo
2887,2025-03-19,Comas,Papel y Cartón,17.97,73,99,5,32.7,Operativo
2888,2025-04-30,Santa Rosa,Plástico,12.32,30,53,5,5.25,Operativo
2889,2025-05-06,Comas,Papel y Cartón,14.06,43,55,2,25.57,Operativo
2890,2026-02-08,Los Olivos,Orgánico,8.8,40,74,1,10.1,Operativo
2891,2025-04-05,Puente Piedra,Plástico,3.01,25,33,5,26.44,Operativo
2892,2026-02-07,Comas,Metal,15.1,27,33,3,16.77,Operativo
2893,2025-07-31,Independencia,Vidrio,9.84,29,46,1,13.44,Operativo
2894,2026-05-24,Los Olivos,Vidrio,8.21,74,62,0,20.02,Operativo
2895,2026-02-17,Ancón,Plástico,7.02,36,99,1,29.36,Operativo
2896,2025-05-01,Independencia,Plástico,9.49,59,27,3,21.97,Operativo
2897,2025-01-25,Santa Rosa,Peligroso,2.47,69,23,4,28.98,Operativo
2898,2025-02-10,Santa Rosa,Metal,3.01,64,58,4,27.13,Mantenimiento
2899,2025-11-26,Carabayllo,Metal,4.53,59,90,1,18.19,Operativo
2900,2025-07-16,Santa Rosa,Orgánico,10.93,39,93,1,30.0,Mantenimiento
2901,2025-06-16,Los Olivos,Orgánico,5.21,39,25,1,4.66,Operativo
2902,2025-05-19,Comas,Metal,9.2,22,53,5,26.77,Operativo
2903,2025-07-10,Los Olivos,Peligroso,10.98,53,48,3,12.46,Mantenimiento
2904,2025-12-01,Ancón,Vidrio,5.61,66,54,1,19.3,Operativo
2905,2026-01-04,Puente Piedra,Peligroso,9.6,28,64,4,34.54,Operativo
2906,2026-01-05,Independencia,Papel y Cartón,5.03,38,30,2,30.13,Mantenimiento
2907,2024-07-21,San Martín de Porres,Orgánico,4.13,31,68,3,30.03,Operativo
2908,2025-03-10,Los Olivos,Vidrio,3.91,51,98,3,20.21,Operativo
2909,2025-06-22,Independencia,Peligroso,14.1,63,86,5,3.28,Operativo
2910,2024-10-04,Ancón,Metal,18.23,73,64,3,21.71,Operativo
2911,2024-07-14,Carabayllo,Metal,3.02,51,99,0,8.79,Operativo
2912,2026-04-11,Independencia,Vidrio,9.52,73,75,4,12.78,Operativo
2913,2025-08-13,Independencia,Papel y Cartón,18.44,46,74,0,26.59,Operativo
2914,2025-07-22,Puente Piedra,Peligroso,6.18,68,23,2,10.22,Operativo
2915,2024-08-23,Santa Rosa,Orgánico,19.2,39,84,5,18.61,Mantenimiento
2916,2024-09-27,Los Olivos,Papel y Cartón,14.66,73,54,2,5.24,Operativo
2917,2026-05-17,Los Olivos,Orgánico,11.99,54,58,3,24.65,Operativo
2918,2024-11-19,Los Olivos,Metal,12.53,47,77,5,23.54,Operativo
2919,2025-01-22,Independencia,Metal,11.78,65,85,4,18.36,Operativo
2920,2026-01-11,Los Olivos,Metal,16.78,42,91,4,7.32,Operativo
2921,2026-06-27,Santa Rosa,Vidrio,6.26,70,76,3,27.4,Operativo
2922,2025-12-17,Puente Piedra,Papel y Cartón,18.81,49,55,3,25.83,Operativo
2923,2026-05-13,Comas,Vidrio,5.9,39,61,4,11.22,Operativo
2924,2026-02-09,Los Olivos,Papel y Cartón,2.47,26,83,1,13.13,Mantenimiento
